project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
manorop_recon_repair_1408_estate_surface_412be924408d55a3b38b,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33881,Manor of Harththorpe Hall,c_2,Larkspire,county_domain,house,t0h_c5c0829d43a00dc646c6a1af,House Larkspire,estate_surface_412be924408d55a3b38b,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_811aa519cf85e730dd099a26,Richard Rider,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1411_estate_surface_baa1cbe393d86bc0dfec,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35826,Manor of Bellpriory,c_9,Eldham,church_fief,church_institution,institution:church_fief_hx_37798,Church temporal package 37798,estate_surface_baa1cbe393d86bc0dfec,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3a80406de36f0caf169ef7e8,Edward Scriven the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1412_estate_surface_bc5ef22bededc6cd2217,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_28240,Manor of Bendham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_bc5ef22bededc6cd2217,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3286160aaf1307c4d74ac93e,Eustace Thatcher the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1414_estate_surface_9f9bfd47024c97f49593,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51001,Manor of Greygarth,c_14,Kestrelford,minor_lordship,house,t0h_60aac7e0eb47352f8d147189,House Greygarth,estate_surface_9f9bfd47024c97f49593,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_c69773208b05d77f44a7e97d,"Gerard Woodward, manor bailiff reeve, called Younger Mild",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1424_estate_surface_e4da33aff67a24a016f0,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_31377,Manor of Broomwick,c_1,Bramholt,county_domain,house,t0h_2db5b7752e23edf6fe6d9161,House Bramholt,estate_surface_e4da33aff67a24a016f0,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_334452241026922009762192,Edward Penn the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1425_estate_surface_8df1a2265cc0daaaa944,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51267,Manor of Ashley Hall,c_13,Ivydale,county_domain,house,t0h_01e78db01d2d91786414ba91,House Ivydale,estate_surface_8df1a2265cc0daaaa944,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_a0650d97ae70d8a1ae0832d1,Thomas Redman the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1428_estate_surface_0abc565d3ce314f62a63,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_30535,Manor of Crossfield,c_1,Bramholt,county_domain,house,t0h_2db5b7752e23edf6fe6d9161,House Bramholt,estate_surface_0abc565d3ce314f62a63,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b585dc08fc3a5ebf7811e5a4,Simon Redman the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1435_estate_surface_2243c8f781fc19cd8c46,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41219,Manor of Dikeham Court,c_7,Crowmarsh,minor_lordship,house,t0h_9a7cdfd4a5b9cf8a9460b560,House Dikeham Court,estate_surface_2243c8f781fc19cd8c46,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_0bdb3544c95dc85b544569ad,Benedict the Elder of Dikeham Court,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1440_estate_surface_49fae9c7a837d110e83c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_36396,Manor of Woldhowe,c_4,Northwych,church_fief,church_institution,institution:church_fief_hx_36396,Church temporal package 36396,estate_surface_49fae9c7a837d110e83c,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e324ab2bbb17ce0363890bf3,Godwin White the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1442_estate_surface_8d0572b88d4bacf639ee,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35011,Manor of Keldham Court,c_2,Larkspire,minor_lordship,house,t0h_f6d9ba3dbc43aec69249635f,House Keldham Court,estate_surface_8d0572b88d4bacf639ee,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_d3e786457c3624a6ac2049a8,Hugh Hayward,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1443_estate_surface_1d2ad23ea686d6c15f04,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_42044,Manor of Merestead,c_11,Glastonmere,minor_lordship,house,t0h_d8129b55ba652e9243baa180,House Oak,estate_surface_1d2ad23ea686d6c15f04,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_4c0db3b36235e233ca0cd4d6,Michael Moorbrook,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1446_estate_surface_2d84c696a5e5db63db27,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_40029,Manor of Bellcote,c_9,Eldham,minor_lordship,church_institution,institution:archbishopric_eldham,Archbishopric of Eldham,estate_surface_2d84c696a5e5db63db27,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e11e194c69595e6e3d5b3ac8,Fulk Booker,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1451_estate_surface_a19bc9b7ed47aea8d753,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_45664,Manor of Ferncote,c_13,Ivydale,minor_lordship,house,t0h_48ab7de754311d12388bf2a8,House Greywell,estate_surface_a19bc9b7ed47aea8d753,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_d4ef7f07c748021d71340f1b,"Edwin Atwell, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
impproj_step5ec_370119416a2805,impproj_step5ec_370119416a2805,source_project_anchor,special_program_additive,manor_hx_52682,Manor of Swiftfield,c_14,Kestrelford,minor_lordship,house,t0h_32f8f8f03eeea8d9a0202664,House Swiftfield,estate_surface_e0d13464f3f23f4fc1a2,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,moderate,1117,1122,0.6,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_224e464f9be015d4526c752d,"Alwin White, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_4a771ac7fd5cbf,impproj_step5ec_4a771ac7fd5cbf,source_project_anchor,special_program_additive,manor_hx_43147,Manor of Gatecote Court,c_10,Falkenford,minor_lordship,house,t0h_30b8389742f61bab93e36630,House Gatecote Court,estate_surface_01b288b337616df55673,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,moderate,1117,1122,0.6,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_5bb504976ecd15f387d07f6e,"William Nott, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_9397a0a2a094e3,impproj_step5ec_9397a0a2a094e3,source_project_anchor,special_program_additive,manor_hx_37475,Manor of Reedley,c_8,Dunmere,minor_lordship,house,t0h_c75ee64a2bd346055e50adf8,House Reedley,estate_surface_c95c64f6c9c87d48be3d,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,moderate,1117,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_61fa0eec981a53d428a31129,Edward Brook,source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_b16d94a6b5d6cf,impproj_step5ec_b16d94a6b5d6cf,source_project_anchor,special_program_additive,manor_hx_51811,Manor of Harrowfieldstead971c,c_12,Harrowfield,minor_lordship,house,t0h_67c890050f8b43b0b7ac9a23,House Wheatton,estate_surface_c1347dc2befa7f80f0d7,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,high,1117,1121,0.75,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_b75119d1dc4d9ac84774fe09,Henry Stonefield,source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_fec3446101aa9f,impproj_step5ec_fec3446101aa9f,source_project_anchor,special_program_additive,manor_hx_29688,Manor of Hazelworth,c_1,Bramholt,minor_lordship,house,t0h_aec56cceddd088cfee263d80,House Hazelworth,estate_surface_39858779c3de49b18764,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,high,1117,1121,0.75,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_c873ec462019494376926b12,Henry of Hazelworth,source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_428b0f58b382b0,impproj_step5ec_428b0f58b382b0,source_project_anchor,special_program_additive,manor_hx_33875,Manor of Harthcote,c_2,Larkspire,barony,house,t0h_41dd8e59b34a1dad5b06e894,House Hytheford,estate_surface_202a19ede4a3873aa434,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,high,1118,1121,0.6667,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_3755396ca23de3451fe14457,Dorian White,source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_4e7ea5f021dbd6,impproj_step5ec_4e7ea5f021dbd6,source_project_anchor,special_program_additive,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,estate_surface_54f3003d36f8e66168cb,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,high,1118,1122,0.5,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_a4cfa5d8775d6cc690ac238b,Arnold Black,source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_8ad60f283d31c8,impproj_step5ec_8ad60f283d31c8,source_project_anchor,special_program_additive,manor_hx_40324,Manor of Beck,c_4,Northwych,minor_lordship,house,t0h_81b2a75fe984b2e3e2c3a03b,House Carrbrook,estate_surface_90742c28ec12b22179c7,IE-013,"Castle, Fortification & Garrison Works",FACILITY,"Castle, Fortification & Garrison Works",special_program,build,high,1118,1121,0.6667,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_224755a60118fef9c4e8dddd,"Hereward Sawyer, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,founder_locked_county_program_candidate_pending_schedule_and_economy_bridge,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
