condition_observation_id,asset_surface_id,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,surface_key,surface_name,condition_kind,condition_state,observation_cutpoint,project_link_count,project_ids,condition_basis,source_status,confidence,runtime_authority,uat1_display_state
condobs_estate_surface_4a19fc6c5a80bf523b6f,estate_surface_4a19fc6c5a80bf523b6f,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0176_estate_surface_4a19fc6c5a80bf523b6f,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_30904431c80cdcb835c6,estate_surface_30904431c80cdcb835c6,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_b7bc7a4b716bfb5b8665,estate_surface_b7bc7a4b716bfb5b8665,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0823_estate_surface_b7bc7a4b716bfb5b8665,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_56a4c9ee35bc288e5634,estate_surface_56a4c9ee35bc288e5634,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4d01889c41dfd48f5cef,estate_surface_4d01889c41dfd48f5cef,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,under_construction,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8f4efe045013596e4b3c,estate_surface_8f4efe045013596e4b3c,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_59c68408e145c48a48d4,estate_surface_59c68408e145c48a48d4,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-010,Market & Fair Venue,physical_condition,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_7011ed7e7b19dfa70a97,estate_surface_7011ed7e7b19dfa70a97,manor_hx_48777,Manor of Hartwell,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f9fc4abcb73a3dd6ce6b,estate_surface_f9fc4abcb73a3dd6ce6b,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0532_estate_surface_f9fc4abcb73a3dd6ce6b,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_3a490f889c08ae6355a2,estate_surface_3a490f889c08ae6355a2,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1190_estate_surface_3a490f889c08ae6355a2,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d7be1f820e969f98275e,estate_surface_d7be1f820e969f98275e,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_bbe3db1ab80d20ab7067,estate_surface_bbe3db1ab80d20ab7067,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_1202_estate_surface_bbe3db1ab80d20ab7067,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5d356417c72bd84ec0a5,estate_surface_5d356417c72bd84ec0a5,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e4d5f6dd07b7a744f7cc,estate_surface_e4d5f6dd07b7a744f7cc,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0b90498456d07d4c9d14,estate_surface_0b90498456d07d4c9d14,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-010,Market & Fair Venue,physical_condition,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2df3101e17558a2f4538,estate_surface_2df3101e17558a2f4538,manor_hx_48780,Manor of Cressholt,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_71f5459a7013ffe122df,estate_surface_71f5459a7013ffe122df,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1373_estate_surface_71f5459a7013ffe122df,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_ef19b74c91543b90e787,estate_surface_ef19b74c91543b90e787,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4027a6e6fa438df191d6,estate_surface_4027a6e6fa438df191d6,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d5d31d519bb2ae43f246,estate_surface_d5d31d519bb2ae43f246,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0047_estate_surface_d5d31d519bb2ae43f246,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_56f670d619efa286a8c0,estate_surface_56f670d619efa286a8c0,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8bd19fba890f9b43d127,estate_surface_8bd19fba890f9b43d127,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0a19c5578aa3ab05fa52,estate_surface_0a19c5578aa3ab05fa52,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-008,Watch & Ward,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d4c96bbf8660e4b84843,estate_surface_d4c96bbf8660e4b84843,manor_hx_49005,Manor of Fallowworth Hall,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_7bd96de917f7e3718589,estate_surface_7bd96de917f7e3718589,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1344_estate_surface_7bd96de917f7e3718589,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f4559abf11cf2fcf3368,estate_surface_f4559abf11cf2fcf3368,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-002,Storage & Handling,physical_condition,worn,1120-01-01,1,manorop_recon_repair_1080_estate_surface_f4559abf11cf2fcf3368,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_42fcb213b030d779dd5e,estate_surface_42fcb213b030d779dd5e,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9f317acb3da8b1675473,estate_surface_9f317acb3da8b1675473,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_1333_estate_surface_9f317acb3da8b1675473,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_32c81c9ae5eb1c54dbbe,estate_surface_32c81c9ae5eb1c54dbbe,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_045e0dc5f1c67b7872d8,estate_surface_045e0dc5f1c67b7872d8,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4554654ae49c54faaa38,estate_surface_4554654ae49c54faaa38,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_cf3861044a2066ab7fe0,estate_surface_cf3861044a2066ab7fe0,manor_hx_49012,Manor of Hallowdale Hall,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_bfef62311ac8acc41563,estate_surface_bfef62311ac8acc41563,manor_hx_49014,Manor of Hallowdale Court,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0550_estate_surface_bfef62311ac8acc41563,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0233b3a9892ba09b4993,estate_surface_0233b3a9892ba09b4993,manor_hx_49014,Manor of Hallowdale Court,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-002,Storage & Handling,physical_condition,worn,1120-01-01,1,manorop_recon_repair_1365_estate_surface_0233b3a9892ba09b4993,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_60c446a290792a9cd056,estate_surface_60c446a290792a9cd056,manor_hx_49014,Manor of Hallowdale Court,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c99a2991fb535c7d015b,estate_surface_c99a2991fb535c7d015b,manor_hx_49014,Manor of Hallowdale Court,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
