combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
manor:manor_hx_40377,manor_working_final_ready,manor_hx_40377,manor,c_7,Crowmarsh,hx_40377,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Carrstow,Manor of Carrstow,Carrstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40936,manor_working_final_ready,manor_hx_40936,manor,c_7,Crowmarsh,hx_40936,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Dikeham Hall,Manor of Dikeham Hall,Dikeham Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_41214,manor_working_final_ready,manor_hx_41214,manor,c_7,Crowmarsh,hx_41214,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Roodwell Hall,Manor of Roodwell Hall,Roodwell Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_41219,manor_working_final_ready,manor_hx_41219,manor,c_7,Crowmarsh,hx_41219,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Dikeham Court,Manor of Dikeham Court,Dikeham Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42057,manor_working_final_ready,manor_hx_42057,manor,c_7,Crowmarsh,hx_42057,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Pilgrimham Hall,Manor of Pilgrimham Hall,Pilgrimham Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42058,manor_working_final_ready,manor_hx_42058,manor,c_7,Crowmarsh,hx_42058,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Dikeham,Manor of Dikeham,Dikeham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42340,manor_working_final_ready,manor_hx_42340,manor,c_7,Crowmarsh,hx_42340,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Rookcell Hall,Manor of Rookcell Hall,Rookcell Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42902,manor_working_final_ready,manor_hx_42902,manor,c_7,Crowmarsh,hx_42902,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Rookcell Court,Manor of Rookcell Court,Rookcell Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35244,manor_working_final_ready,manor_hx_35244,manor,c_8,Dunmere,hx_35244,T1_direct_or_institutional_manor,barony,Manor of Gullbrook Hall,Manor of Gullbrook Hall,Gullbrook Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36087,manor_working_final_ready,manor_hx_36087,manor,c_8,Dunmere,hx_36087,T1_direct_or_institutional_manor,barony,Manor of Greyhaven,Manor of Greyhaven,Greyhaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36647,manor_working_final_ready,manor_hx_36647,manor,c_8,Dunmere,hx_36647,T1_direct_or_institutional_manor,barony,Manor of Seamere,Manor of Seamere,Seamere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36650,manor_working_final_ready,manor_hx_36650,manor,c_8,Dunmere,hx_36650,T1_direct_or_institutional_manor,barony,Manor of Seamere Hall,Manor of Seamere Hall,Seamere Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36925,manor_working_final_ready,manor_hx_36925,manor,c_8,Dunmere,hx_36925,T1_direct_or_institutional_manor,barony,Manor of Hithewater,Manor of Hithewater,Hithewater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36927,manor_working_final_ready,manor_hx_36927,manor,c_8,Dunmere,hx_36927,T1_direct_or_institutional_manor,barony,Manor of Seamere Court,Manor of Seamere Court,Seamere Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37490,manor_working_final_ready,manor_hx_37490,manor,c_8,Dunmere,hx_37490,T1_direct_or_institutional_manor,barony,,Manor of Dunhall,Dunhall,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37492,manor_working_final_ready,manor_hx_37492,manor,c_8,Dunmere,hx_37492,T1_direct_or_institutional_manor,barony,Manor of Brinehallow,Manor of Brinehallow,Brinehallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37497,manor_working_final_ready,manor_hx_37497,manor,c_8,Dunmere,hx_37497,T1_direct_or_institutional_manor,barony,Manor of Saltcross,Manor of Saltcross,Saltcross,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38046,manor_working_final_ready,manor_hx_38046,manor,c_8,Dunmere,hx_38046,T1_direct_or_institutional_manor,barony,Manor of Dunestrand,Manor of Dunestrand,Dunestrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38060,manor_working_final_ready,manor_hx_38060,manor,c_8,Dunmere,hx_38060,T1_direct_or_institutional_manor,barony,Manor of Netley,Manor of Netley,Netley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38336,manor_working_final_ready,manor_hx_38336,manor,c_8,Dunmere,hx_38336,T1_direct_or_institutional_manor,barony,Manor of Marshhithe,Manor of Marshhithe,Marshhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38619,manor_working_final_ready,manor_hx_38619,manor,c_8,Dunmere,hx_38619,T1_direct_or_institutional_manor,barony,Manor of Ferrycross,Manor of Ferrycross,Ferrycross,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32166,manor_working_final_ready,manor_hx_32166,manor,c_8,Dunmere,hx_32166,T1_direct_or_institutional_manor,church_fief,Manor of Dunminster,Manor of Dunminster,Dunminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33006,manor_working_final_ready,manor_hx_33006,manor,c_8,Dunmere,hx_33006,T1_direct_or_institutional_manor,church_fief,Manor of Hallowhithe,Manor of Hallowhithe,Hallowhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33288,manor_working_final_ready,manor_hx_33288,manor,c_8,Dunmere,hx_33288,T1_direct_or_institutional_manor,church_fief,Manor of Strandchapel,Manor of Strandchapel,Strandchapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33564,manor_working_final_ready,manor_hx_33564,manor,c_8,Dunmere,hx_33564,T1_direct_or_institutional_manor,church_fief,Manor of Saltcell,Manor of Saltcell,Saltcell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33566,manor_working_final_ready,manor_hx_33566,manor,c_8,Dunmere,hx_33566,T1_direct_or_institutional_manor,church_fief,Manor of Brinechapel,Manor of Brinechapel,Brinechapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33853,manor_working_final_ready,manor_hx_33853,manor,c_8,Dunmere,hx_33853,T1_direct_or_institutional_manor,church_fief,Manor of Harborton,Manor of Harborton,Harborton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34407,manor_working_final_ready,manor_hx_34407,manor,c_8,Dunmere,hx_34407,T1_direct_or_institutional_manor,church_fief,Manor of Keelhallow Hall,Manor of Keelhallow Hall,Keelhallow Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34409,manor_working_final_ready,manor_hx_34409,manor,c_8,Dunmere,hx_34409,T1_direct_or_institutional_manor,church_fief,Manor of Hitheworth,Manor of Hitheworth,Hitheworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34413,manor_working_final_ready,manor_hx_34413,manor,c_8,Dunmere,hx_34413,T1_direct_or_institutional_manor,church_fief,Manor of Flemingbrook,Manor of Flemingbrook,Flemingbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34416,manor_working_final_ready,manor_hx_34416,manor,c_8,Dunmere,hx_34416,T1_direct_or_institutional_manor,church_fief,Manor of Fiskwick,Manor of Fiskwick,Fiskwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34687,manor_working_final_ready,manor_hx_34687,manor,c_8,Dunmere,hx_34687,T1_direct_or_institutional_manor,church_fief,Manor of Keelhallow Court,Manor of Keelhallow Court,Keelhallow Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34688,manor_working_final_ready,manor_hx_34688,manor,c_8,Dunmere,hx_34688,T1_direct_or_institutional_manor,church_fief,Manor of Saltstrand,Manor of Saltstrand,Saltstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34974,manor_working_final_ready,manor_hx_34974,manor,c_8,Dunmere,hx_34974,T1_direct_or_institutional_manor,church_fief,Manor of Landingworth,Manor of Landingworth,Landingworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34975,manor_working_final_ready,manor_hx_34975,manor,c_8,Dunmere,hx_34975,T1_direct_or_institutional_manor,church_fief,Manor of Warehaven,Manor of Warehaven,Warehaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35254,manor_working_final_ready,manor_hx_35254,manor,c_8,Dunmere,hx_35254,T1_direct_or_institutional_manor,church_fief,Manor of Harborhithe,Manor of Harborhithe,Harborhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35259,manor_working_final_ready,manor_hx_35259,manor,c_8,Dunmere,hx_35259,T1_direct_or_institutional_manor,church_fief,Manor of Coblewick,Manor of Coblewick,Coblewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35528,manor_working_final_ready,manor_hx_35528,manor,c_8,Dunmere,hx_35528,T1_direct_or_institutional_manor,church_fief,Manor of Keelhallow,Manor of Keelhallow,Keelhallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35807,manor_working_final_ready,manor_hx_35807,manor,c_8,Dunmere,hx_35807,T1_direct_or_institutional_manor,church_fief,Manor of Duncaster,Manor of Duncaster,Duncaster,included_in_source_candidate_lock_view,approved_multi_anchor_identity_core_or_prefixed_member,,place_identity_county_seat_complex_duncaster,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35821,manor_working_final_ready,manor_hx_35821,manor,c_8,Dunmere,hx_35821,T1_direct_or_institutional_manor,church_fief,Manor of Sandstrand,Manor of Sandstrand,Sandstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36098,manor_working_final_ready,manor_hx_36098,manor,c_8,Dunmere,hx_36098,T1_direct_or_institutional_manor,church_fief,Manor of Warequay,Manor of Warequay,Warequay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36933,manor_working_final_ready,manor_hx_36933,manor,c_8,Dunmere,hx_36933,T1_direct_or_institutional_manor,church_fief,Manor of Brinehallow Hall,Manor of Brinehallow Hall,Brinehallow Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37214,manor_working_final_ready,manor_hx_37214,manor,c_8,Dunmere,hx_37214,T1_direct_or_institutional_manor,church_fief,Manor of Brinehallow Court,Manor of Brinehallow Court,Brinehallow Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38340,manor_working_final_ready,manor_hx_38340,manor,c_8,Dunmere,hx_38340,T1_direct_or_institutional_manor,church_fief,Manor of Ferryham,Manor of Ferryham,Ferryham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39179,manor_working_final_ready,manor_hx_39179,manor,c_8,Dunmere,hx_39179,T1_direct_or_institutional_manor,church_fief,Manor of Gullwell,Manor of Gullwell,Gullwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39181,manor_working_final_ready,manor_hx_39181,manor,c_8,Dunmere,hx_39181,T1_direct_or_institutional_manor,church_fief,Manor of MarshBower,Manor of Marshbower,Marshbower,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-034,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39452,manor_working_final_ready,manor_hx_39452,manor,c_8,Dunmere,hx_39452,T1_direct_or_institutional_manor,church_fief,Manor of Ferrychapel,Manor of Ferrychapel,Ferrychapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40010,manor_working_final_ready,manor_hx_40010,manor,c_8,Dunmere,hx_40010,T1_direct_or_institutional_manor,church_fief,Manor of Havenwell,Manor of Havenwell,Havenwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40014,manor_working_final_ready,manor_hx_40014,manor,c_8,Dunmere,hx_40014,T1_direct_or_institutional_manor,church_fief,Manor of Strandstow,Manor of Strandstow,Strandstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
